Lake.Name,Date.Sampled,Month,Measure,Achnanthidium.minutissimum,Actinastrum.hantzschii,Actinastrum.sp,Amphora.sp,Anabaena.sp,Anabaenopsis.sp,Anathece.clathrata,Ankistrodesmus.bernardii,Ankistrodesmus.spiralis,Ankistrodesmus.stipitatus,Ankyra.ancora,Ankyra.judayi,Aphanizomenon.flosaquae,Aphanizomenon.gracile,Aphanizomenon.skujae,Aphanizomenon.yezoense,Aphanocapsa.delicatissima,Aphanocapsa.elachista,Aphanocapsa.rivularis,Aphanocapsa.sp,Aphanothece.nidulans,Aphanothece.sp,Apocalathium.aciculiferum,Asterionella.formosa,Aulacoseira.ambigua,Aulacoseira.granulata,Aulacoseira.sp,Binuclearia.lauterbornii,Bitrichia.chodatii,Bitrichia.ollula,Botryococcus.sp,Ceratium.hirundinella,Chaetoceros.holsaticus,Chaetoceros.muelleri,Chaetoceros.simplex,Chaetoceros.sp,Chlamydocapsa.planctonica,Chlamydomonas.globosa,Chlamydomonas.sagittula,Chlamydomonas.snowiae,Chlamydomonas.sp,Chlorella.sp,Chlorolobion.braunii,Chloromonas.frigida,Chromulina.sp,Chromulinaceae,Chroococcus.dispersus,Chroococcus.sp,Chrysoikos.skujae,Chrysolykos.planctonicus,Chrysophyceae,Chrysosphaerella.longispina,Cladophora.sp,Closteriopsis.longissima,Closterium.acutum.var.variabile,Closterium.sp,Coccolithophyceae,Cocconeis.pediculus,Cocconeis.placentula,Cocconeis.sp,Codonosigopsis.sp,Coelastrum.astroideum,Coelastrum.microporum,Coelastrum.sphaericum,Coenochloris.fottii,Coenocystis.sp,Comasiella.arcuata.var.platydisca,Cosmarium.bioculatum,Cosmarium.granatum,Cosmarium.sp,Cosmarium.subcrenatum,Crucigenia.quadrata,Crucigenia.tetrapedia,Cryptomonas.curvata,Cryptomonas.erosa,Cryptomonas.marssonii,Cryptomonas.phaseolus,Cryptomonas.pyrenoidifera,Cryptomonas.tenuis,Cuspidothrix.issatschenkoi,Cyclotella.choctawhatcheeana,Cyclotella.meneghiniana,Cylindrospermum.minimum,Cylindrotheca.gracilis,Cymbella.sp,Cymbopleura.cuspidata,Delicata.delicatula,Denticula.sp,Desmarella.moniliformis,Desmodesmus.bicaudatus,Desmodesmus.bicellularis,Desmodesmus.intermedius,Desmodesmus.opoliensis,Diatoma.tenuis,Diatoma.vulgaris,Dictyosphaerium.ehrenbergianum,Dictyosphaerium.subsolitarium,Dinobryon.acuminatum,Dinobryon.bavaricum,Dinobryon.borgei,Dinobryon.dilatatum,Dinobryon.divergens,Dinobryon.sociale,Dinobryon.sociale.var.americanum,Dinobryon.sociale.var.stipitatum,Dinobryon.sp,Diplochloris.decussata,Diplochloris.lunata,Diplochloris.sp,Discostella.pseudostelligera,Dolichospermum.affine,Dolichospermum.crassum,Dolichospermum.flosaquae,Dolichospermum.mendotae,Dolichospermum.planctonicum,Dolichospermum.sigmoideum,Dolichospermum.solitarium,Dolichospermum.spiroides,Elakatothrix.gelatinosa,Elakatothrix.genevensis,Entomoneis.paludosa,Epipyxis.sp,Eremosphaera.eremosphaeria,Eremosphaera.gigas,Eudorina.elegans,Eudorina.sp,Euglena.sp,Eutetramorus.sp,Fragilaria.capucina,Fragilaria.crotonensis,Fragilariaceae,Franceia.droescheri,Glenodinium.sp,Gloeocystis.sp,Gloeotila.sp,Gloeotrichia.echinulata,Gloeotrichia.sp,Golenkinia.radiata,Gomphonema.sp,Gomphosphaeria.aponina,Goniochloris.mutica,Gregiochloris.lacustris,Gymnodinium.lantzschii,Gymnodinium.mitratum,Gymnodinium.sp,Hyaloraphidium.contortum,Katablepharis.ovalis,Kephyrion.boreale,Kephyrion.cupuliforme,Kirchneriella.lunaris,Kirchneriella.obesa,Korshikoviella.sp,Lagerheimia.ciliata,Lagerheimia.genevensis,Lagerheimia.longiseta,Lagerheimia.quadriseta,Lagerheimia.subsalsa,Lanceola.spatulifera,Lepocinclis.acus,Lepocinclis.sp,Limnococcus.limneticus,Limnoraphis.birgei,Limnothrix.lauterbornii,Limnothrix.sp,Lindavia.bodanica,Lindavia.michiganiana,Mallomonas.caudata,Mallomonas.pseudocoronata,Mallomonas.sp,Melosira.varians,Merismopedia.elegans,Merismopedia.glauca,Merismopedia.tenuissima,Merismopedia.warmingiana,Messastrum.gracile,Micractinium.pusillum,Microcystis.aeruginosa,Microcystis.ichthyoblabe,Microcystis.wesenbergii,Monactinus.simplex,Monoraphidium.circinale,Monoraphidium.contortum,Monoraphidium.convolutum,Monoraphidium.dybowskii,Monoraphidium.griffithii,Monoraphidium.irregulare,Monoraphidium.komarkovae,Monoraphidium.minutum,Monoraphidium.skujae,Monosiga.sp,Monosiga.varians,Mougeotia.sp,Mucidosphaerium.pulchellum,Naiadinium.polonicum,Navicula.sp,Neglectella.solitaria,Nephrocytium.agardhianum,Nephrocytium.lunatum,Nitzschia.acicularis,Nitzschia.paleacea,Nitzschia.sp,Nodularia.spumigena,Ochromonas.sp,Oocystis.apiculata,Oocystis.borgei,Oocystis.lacustris,Oocystis.naegelii,Oocystis.parva,Oocystis.pusilla,Oocystis.submarina,Oscillatoria.rosea,Oscillatoria.sancta,Paraphysomonas.bourrellyi,Parvodinium.inconspicuum,Parvodinium.umbonatum,Pediastrum.duplex,Pedinella.sp,Peridinium.sp,Phacus.acuminatus,Phacus.curvicauda,Phacus.sp,Phormidium.sp,Pinnularia.sp,Plagioselmis.nannoplanctica,Planktolyngbya.contorta,Planktolyngbya.limnetica,Planktothrix.agardhii,Plectonema.sp,Podohedra.sp,Pseudanabaena.limnetica,Pseudanabaena.mucicola,Pseudanabaena.redekei,Pseudokephyrion.attenuatum,Pseudokephyrion.ellipsoideum,Pseudokephyrion.minutissimum,Pseudokephyrion.spirale,Pseudopediastrum.boryanum,Pseudoschroederia.antillarum,Quadrigula.chodatii,Quadrigula.closterioides,Raphidocelis.danubiana,Rhabdoderma.irregulare,Rhabdoderma.lineare,Rhabdogloea.smithii,Rhabdomonas.sp,Rhodomonas.lens,Rhoicosphenia.abbreviata,Romeria.chlorina,Romeria.leopoliensis,Scenedesmus.balatonicus,Scenedesmus.bijugus,Scenedesmus.ellipticus,Scenedesmus.obtusus,Scenedesmus.obtusus.f.disciformis,Scenedesmus.pecsensis,Scenedesmus.quadricauda,Schroederia.indica,Schroederia.setigera,Snowella.arachnoidea,Snowella.lacustris,Sphaerocystis.schroeteri,Spiniferomonas.sp,Staurastrum.chaetoceras,Staurastrum.paradoxum,Staurastrum.smithii,Staurastrum.sp,Stauridium.tetras,Staurodesmus.cuspidicurvatus,Stelexomonas.dichotoma,Stephanodiscaceae,Stephanodiscus.niagarae,Stephanodiscus.parvus,Stephanodiscus.sp,Stichogloea.doederleinii,Stichogloea.globosa,Surirella.sp,Synechococcus.sp,Synechocystis.sp,Synedra.cyclopum,Synedra.sp,Synura.sp,Tabellaria.flocculosa,Tetrachlorella.alternans,Tetradesmus.bernardii,Tetradesmus.dimorphus,Tetradesmus.obliquus,Tetraëdron.caudatum,Tetraëdron.minimum,Tetraëdron.minimum.var.tetralobulatum,Tetraëdron.trigonum,Tetraselmis.cordiformis,Trachelomonas.dybowskii,Trachelomonas.volvocina,Treubaria.setigera,Treubaria.triappendiculata,Ulnaria.ulna,Uroglena.sp,Urosolenia.eriensis,Urosolenia.longiseta,Willea.crucifera,Willea.rectangularis,Woloszynskia.ordinata,Woronichinia.compacta,Woronichinia.naegeliana
BUFFALO LAKE (NEAR BASHAW) MAIN,2014-08-27,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,4.811432,0,0,0,0,271.5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320.257,0,0,0,0,0,0,0,0,0,65.86316,0,0,0,0,0,0,0,0,0,0,0.4276828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.57602,0,0,366.738,0,0,0,0,0,0,0,0,0,0,0,0,127.6272,0,0,0,0,23.09487,0,0,0,0,0,1193.235,0,0,0,0,0,0,3.6754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.009527,0,0,0,0,0,0,0,0,1.710731,0,0,0,0,551.7109,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.269,0,0,0,0,0,0,0,0,0.5105088,0,0,0,0,0,0,3.474923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1048,0,0,0,0,0,0,0,0,0,0,0,0,13365.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.9431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.09487,0,0,0,0,0,0,0,0,0,0,0,0,157.1735,0,0,0
BUFFALO LAKE (NEAR BASHAW) MAIN,2014-09-24,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,1.817652,0,0,0,0,58.92519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.376463,0,0,0,0,0,0,0,0,0,0,2.851219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1123,0,0,0,1.603811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.10059,0,0,0,0,0,0,4.900533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.009526,0,0,0,0,0,0,0,0,0,0,0,0,334.1272,672.8876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4276828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.53658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.6403,0,0,0,0,0,0,0,0,0,0,0,1.44343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.79317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CADOTTE LAKE,2015-06-09,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,0,35.06999,1443.43,0,0,0,470.4511,0,0,0,0,0,0,8.780751,0,0,0,0,0,0,0,769.8292,0,0,0,0,0,92.37949,0,10.26439,0,0,0,0,4.811432,106.586587,0,0,0,0,0,0,0,0,0,0,0.2138414,110.2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.25039,53.88804,0,0,35.57787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4715.204,4819.986,0,825.1606,0,0,0,0,0,0,52.39115,0,0,0,0,0,0,0,0,0,0,484.9923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.73719,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.8003,0,0,0,0,0,0,0,0,0,0,0,0,2775.207,0,0,0,0,0,0,0,0,9.823341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CADOTTE LAKE,2015-08-18,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,754.192,0,0,32.47717,119.7512,2.886859,136.9922,0,0,0,0,0,0,269.9213,0,0,0,0,0,866.0578,0,0,0,0,0,0,0,0,0,0,0.9021435,0,9.622865,139.879045,0,0,0,0,0,0,0,0,0,0,1.44343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.22865,60.98491,43.30289,18.40373,0,17.32116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8019.054,2881.513,1009.332,0,2017.059,0,6928.462,0,0,0,0,0,0,106.9207,0,0,0,0,0,0,0,0,13.36509,0,0,0,0,0,0,0,0,0,0,0,0,8.553657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.84954,0,0,0,0,0,0,0,0,0,0,0,0,17956.27,1342.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43469,0,0,0,0,28.71612,0,0,73.34761,41.05755,0,0,0,0,0,0,0,0,86.60577,0,0,0,0,0,0,0,0,0,77.1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04724,0,11.97512,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4343,36.67381,0,0,0,0,0,0,0,0,109.94122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CADOTTE LAKE,2015-10-15,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.83049,57.73719,0,0,0,0,0,743.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.52878,0,0,0,104.7823,464.57053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0778,53.46036,0,92.37949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.21463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.811432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.759,0,0,0,0,0,0,0,0,53.46036,0,0,0,0,0,0,0,0,0,0,57.73719,0,68.42925,0,0,0,0,0,0,0,0,0,4.276828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710731,0,0,0,1732.116,491.8353,0,0,0,2.566097,0,0,0,0,0,4.330289,0,0,0,0,34.21463,69.28462,0,0,0,0,0,0,10.21018,0,130.9779,0,0,0,0,5.132194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.90048,0,0,0,0,0,0,0,0,0,0,0,0,0,144.343,0,0,0,0,0,0,0,0,0,199.83485,0,0,0,0,0,0,0,0,0,36.75663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.98292,0,0,0,0,26.19558,0,288.6859
CALLING LAKE,2017-06-16,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.826,1.283049,3.6828243,0,0,8.553657,0,530.0215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.244604,0,0,0,0,0,0,0,0,0,0,4.276828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.128047,12562.96,0,0,0,273.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.67022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.140488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7698.292,0,3129.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.5646,0,0,0,0,0,0,0
CALLING LAKE,2017-07-22,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,1016.174,0,0,0,70.56767,0,1.140488,0,0,0,0,0,0,0,0,0,0,0,0,712.8047,0,0,0,0,0,0,0,0,0,0,0,0,4.365929,7.5379102,0,0,0,0,0,0,0,0,0,0,2.004763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.85486,14.4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12233.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.900532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263.001,0,0,0,0,0,0,0,0,0,0,0,0,14.25609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.346035,0,0,0,0,0,0,0,0,0,0,0,0,80.85879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.138414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALLING LAKE,2017-10-05,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,18429.71,0,0,0,12.83048,0,5.5331466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.15242,104.7823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4009526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.682544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAVAN LAKE RESERVOIR,2016-07-06,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,1.603811,197076.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.37949,0.4276828,0,0,0,0,0,0,43.65929,0,0,0,0,0,0,0,0,0,0,1.069207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.6371,153.6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.801064,0,0,0,0,0,0,0,0,0,0,0.5702438,0,0,0,0,0,29.9378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8910059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.529497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.9588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.439
CAVAN LAKE RESERVOIR,2016-08-25,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.237949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.05755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.06223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.759,0,0,0,0,0,0,1.154744,0,0,0,0,0,0,0,0,0,0,0,0,2.94032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.409022,0,0,1.710731,0,0,0.6736004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2566097,0,0,0,0,0,0,0,0,0,288.6859,0,0,0,0,0,12.83049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732116,0,0,0,0,0,0,0,0.5773718,0,0,0,0,0,2.309487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COAL LAKE,2013-06-11,Jun,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,4996.806,0,0,0,0,0,0,0,0,0,0,0,0,0,481.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4811432,0,20.0119953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.752,0,106.9207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099.81,0,0,663.1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.5609,0,0,0,0,0,0,0,0,0,0,0,0,4.276828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1782012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.03811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.983413,0,0,0,0,0,0,0,0,0,0,0,1.042477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5702438,57.43224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.455029,0,0,0,0,0,0,0
COAL LAKE,2013-07-09,Jul,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,83262.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.011909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6754,0,0,0,0,0,0,0,0,0,0,0.8553657,0,0,0,0,0,43.30289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405.716
COAL LAKE,2013-08-21,Aug,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,552661.1,0,0,0,0,0,347.4923,0,0,0,0,0,0,0,0,0,0,0,0,757.8005,0,0,0,0,0,0,0,0,0,0,1.202858,0,13.09779,15.71735,0,0,0,0,0,0,0,0,0,0,0.4276828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.1832,0,50.78734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.019053,0,0,0,0,0,0,0,0,0,0,0,0,7350.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.2953,0,0,0,0,0,0,0,0,0,0,0,0,88.20959,0,0,0,0,0,0,3368.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.736005,38.919141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COAL LAKE,2013-09-10,Sep,Biomass,0,0,0,0,0,0,0,0,0,0,0,0,7714.596,0,0,0,0,0,49.00533,0,0,0,0,0,0,0,0,0,0,0,0,1496.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.32481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.425609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4584.225,0,0,0,0,0,0,4.2768289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.6005
